No.	NAME	MW	AMW	Sv	Se	Sp	Si	Mv	Me	Mp	Mi	GD	nAT	nSK	nAA	nTA	nBT	nBO	nBM	SCBO	RBN	RBF	nDB	nTB	nAB	nH	nC	nN	nO	nP	nS	nF	nI	nHM	nHet	nX	H%	C%	N%	O%	X%	nCsp3	nCsp2	nCsp	Fsp3	max_conj_path	nStructures	nCIC	nCIR	TRS	Rperim	Rbrid	MCD	RFD	RCI	NRS	NNRS	nR05	nR06	nR08	nR09	nR10	nR11	nR12	nBnz	ARR	AP	D/Dtr05	D/Dtr06	D/Dtr08	D/Dtr09	D/Dtr10	D/Dtr11	D/Dtr12	X0	X1	X2	X3	X4	X5	X0A	X1A	X2A	X3A	X4A	X5A	X0v	X1v	X2v	X3v	X4v	X5v	X0Av	X1Av	X2Av	X3Av	X4Av	X5Av	X0sol	X1sol	X2sol	X3sol	X4sol	X5sol	XMOD	RDCHI	RDSQ	X1Kup	X1Mad	X1Per	X1MulPer	Eta_alpha	Eta_alpha_A	Eta_epsi	Eta_epsi_A	Eta_betaS	Eta_betaS_A	Eta_betaP	Eta_betaP_A	Eta_beta	Eta_beta_A	Eta_C	Eta_C_A	Eta_L	Eta_L_A	Eta_R	Eta_F	Eta_F_A	Eta_LR	Eta_FL	Eta_FL_A	Eta_B	Eta_B_A	Eta_sh_p	Eta_sh_y	Eta_sh_x	Eta_D_AlphaA	Eta_D_AlphaB	Eta_epsi_2	Eta_epsi_3	Eta_epsi_4	Eta_epsi_5	Eta_D_epsiA	Eta_D_epsiB	Eta_D_epsiC	Eta_D_epsiD	Eta_psi1	Eta_D_psiA	Eta_D_beta	Eta_D_beta_A	nCp	nCs	nCt	nCq	nCrq	nCar	nCbH	nCb-	nCconj	nR=Cs	nR=Ct	nR#C-	nRCOOH	nArCOOH	nRCONHR	nROCON	nCONN	nArNR2	nRCN	nN+	nN(CO)2	nROH	nArOH	nROR	nArOR	nRSR	nP(=O)O2R	nCRX3	nArX	nPyrroles	nFuranes	nThiophenes	nThiazoles	nTriazoles	nPyridines	nPyrazines	nHDon	nHAcc	nHBonds	C-001	C-002	C-003	C-004	C-005	C-006	C-008	C-013	C-016	C-017	C-019	C-022	C-024	C-025	C-026	C-027	C-028	C-033	C-034	C-035	C-038	C-040	C-041	C-043	H-046	H-047	H-048	H-049	H-050	H-051	H-052	O-056	O-057	O-058	O-059	O-060	N-071	N-072	N-073	N-074	N-075	N-079	F-083	F-084	I-104	S-107	S-108	Si-111	P-120	SsCH3	SssCH2	SdsCH	SaaCH	SsssCH	StsC	SdssC	SaasC	SaaaC	SssssC	SssNH	SsssN	SaaN	StN	SaasN	SaaNH	SsOH	SdO	SssO	SaaO	SdsssP	SdS	SssS	SaaS	SsF	SssssSi	NsCH3	NssCH2	NdsCH	NaaCH	NsssCH	NtsC	NdssC	NaasC	NaaaC	NssssC	NssNH	NsssN	NaaN	NtN	NaasN	NaaNH	NsOH	NdO	NssO	NaaO	NdsssP	NdS	NssS	NaaS	NsF	NssssSi	minsCH3	minssCH2	mindsCH	minaaCH	minsssCH	mintsC	mindssC	minaasC	minaaaC	minssssC	minssNH	minsssN	minaaN	mintN	minaasN	minaaNH	minsOH	mindO	minssO	minaaO	mindsssP	mindS	minssS	minaaS	minsF	minssssSi	gmin	MaxsCH3	MaxssCH2	MaxdsCH	MaxaaCH	MaxsssCH	MaxtsC	MaxdssC	MaxaasC	MaxaaaC	MaxssssC	MaxssNH	MaxsssN	MaxaaN	MaxtN	MaxaasN	MaxaaNH	MaxsOH	MaxdO	MaxssO	MaxaaO	MaxdsssP	MaxdS	MaxssS	MaxaaS	MaxsF	MaxssssSi	gmax	T(N..N)	T(N..O)	T(N..S)	T(N..P)	T(N..F)	T(O..O)	T(O..S)	T(O..F)	T(S..S)	T(S..P)	T(F..F)	B01[C-O]	B01[C-S]	B01[C-P]	B01[C-F]	B01[C-Si]	B01[N-N]	B01[N-O]	B01[N-S]	B01[O-P]	B01[O-Si]	B02[C-O]	B02[C-S]	B02[C-P]	B02[C-F]	B02[C-Si]	B02[N-N]	B02[N-O]	B02[N-S]	B02[O-O]	B02[O-S]	B02[S-S]	B02[F-F]	B03[C-O]	B03[C-S]	B03[C-P]	B03[C-F]	B03[C-Si]	B03[N-N]	B03[N-O]	B03[N-S]	B03[N-P]	B03[O-O]	B03[O-S]	B03[S-S]	B03[F-F]	B04[C-O]	B04[C-S]	B04[C-P]	B04[C-F]	B04[C-Si]	B04[N-N]	B04[N-O]	B04[N-S]	B04[O-O]	B04[O-S]	B04[S-S]	B04[S-P]	B05[C-O]	B05[C-S]	B05[C-P]	B05[C-F]	B05[N-N]	B05[N-O]	B05[N-S]	B05[N-Si]	B05[O-O]	B05[O-S]	B05[S-S]	B06[C-O]	B06[C-S]	B06[C-P]	B06[C-F]	B06[C-Si]	B06[N-N]	B06[N-O]	B06[N-S]	B06[N-F]	B06[O-O]	B06[O-S]	B06[O-F]	B06[S-S]	B07[C-O]	B07[C-S]	B07[C-P]	B07[C-F]	B07[C-Si]	B07[N-N]	B07[N-O]	B07[N-S]	B07[N-F]	B07[O-O]	B07[O-S]	B07[O-F]	B07[O-Si]	B07[S-S]	B07[S-P]	B08[C-N]	B08[C-O]	B08[C-S]	B08[C-P]	B08[C-F]	B08[C-Si]	B08[N-N]	B08[N-O]	B08[N-S]	B08[N-F]	B08[O-O]	B08[O-S]	B08[S-S]	B09[C-O]	B09[C-S]	B09[C-P]	B09[C-F]	B09[C-Si]	B09[N-N]	B09[N-O]	B09[N-S]	B09[N-Si]	B09[O-O]	B09[O-S]	B09[S-S]	B10[C-C]	B10[C-N]	B10[C-O]	B10[C-S]	B10[C-P]	B10[C-F]	B10[C-Si]	B10[N-N]	B10[N-O]	B10[N-S]	B10[N-F]	B10[O-O]	B10[O-S]	B10[S-S]	B10[S-P]	B10[S-Si]	F01[C-C]	F01[C-N]	F01[C-O]	F01[C-S]	F01[C-P]	F01[C-F]	F01[C-Si]	F01[N-N]	F01[N-O]	F01[N-S]	F01[O-P]	F01[O-Si]	F02[C-C]	F02[C-N]	F02[C-O]	F02[C-S]	F02[C-P]	F02[C-F]	F02[C-Si]	F02[N-N]	F02[N-O]	F02[N-S]	F02[O-O]	F02[O-S]	F02[S-S]	F02[F-F]	F03[C-C]	F03[C-N]	F03[C-O]	F03[C-S]	F03[C-P]	F03[C-F]	F03[C-Si]	F03[N-N]	F03[N-O]	F03[N-S]	F03[N-P]	F03[O-O]	F03[O-S]	F03[S-S]	F03[F-F]	F04[C-C]	F04[C-N]	F04[C-O]	F04[C-S]	F04[C-P]	F04[C-F]	F04[C-Si]	F04[N-N]	F04[N-O]	F04[N-S]	F04[O-O]	F04[O-S]	F04[S-S]	F04[S-P]	F05[C-C]	F05[C-N]	F05[C-O]	F05[C-S]	F05[C-P]	F05[C-F]	F05[N-N]	F05[N-O]	F05[N-S]	F05[N-Si]	F05[O-O]	F05[O-S]	F05[S-S]	F06[C-C]	F06[C-N]	F06[C-O]	F06[C-S]	F06[C-P]	F06[C-F]	F06[C-Si]	F06[N-N]	F06[N-O]	F06[N-S]	F06[N-F]	F06[O-O]	F06[O-S]	F06[O-F]	F06[S-S]	F07[C-C]	F07[C-N]	F07[C-O]	F07[C-S]	F07[C-P]	F07[C-F]	F07[C-Si]	F07[N-N]	F07[N-O]	F07[N-S]	F07[N-F]	F07[O-O]	F07[O-S]	F07[O-F]	F07[O-Si]	F07[S-S]	F07[S-P]	F08[C-C]	F08[C-N]	F08[C-O]	F08[C-S]	F08[C-P]	F08[C-F]	F08[C-Si]	F08[N-N]	F08[N-O]	F08[N-S]	F08[N-F]	F08[O-O]	F08[O-S]	F08[S-S]	F09[C-C]	F09[C-N]	F09[C-O]	F09[C-S]	F09[C-P]	F09[C-F]	F09[C-Si]	F09[N-N]	F09[N-O]	F09[N-S]	F09[N-Si]	F09[O-O]	F09[O-S]	F09[S-S]	F10[C-C]	F10[C-N]	F10[C-O]	F10[C-S]	F10[C-P]	F10[C-F]	F10[C-Si]	F10[N-N]	F10[N-O]	F10[N-S]	F10[N-F]	F10[O-O]	F10[O-S]	F10[S-S]	F10[S-P]	F10[S-Si]	Uc	Ui	Hy	AMR	MR99	MRcons	TPSA(NO)	TPSA(Tot)	MLOGP	MLOGP2	ALOGP	ALOGP2	LOGP99	LOGPcons	ESOL	SAtot	SAacc	SAdon	Vx	VvdwMG	VvdwZAZ	PDI	BLTF96	BLTD48	BLTA96	SAscore	PBF
1	N#C/C(=C\c1ccc(s1)c1ccc(s1)c1ccc(cc1)n1c2ccc(cc2c2c1ccc(c2)C(C)(C)C)C(C)(C)C)/C(=O)O	614.879999999999	7.88307692307692	52.2753999999999	77.1486	56.3981999999999	85.8986	0.670197435897435	0.989084615384616	0.723053846153845	1.1012641025641	0.0517970401691332	78	44	29	9	83	49	34	68.5	7	0.0843373493975904	2	1	31	34	38	2	2	0	2	0	0	2	6	0	43.5897435897436	48.7179487179487	2.56410256410256	2.56410256410256	0	8	29	1	0.210526315789474	33	1	6	9	33	29	2	0.659090909090909	0.137931034482759	1.13793103448276	4	0.666666666666667	3	3	0	2	0	0	0	3	0.63265306122449	0.659090909090909	341.119972455617	353.03593777052	0	338.231914564375	0	0	0	31.3881760992022	20.8288682694243	21.0800478484945	16.7913510797432	13.9925241748201	11.3525324480133	0.713367638618233	0.425078944273964	0.281067304646593	0.167913510797432	0.103648327220889	0.0634219689833148	27.3596328575913	16.2178002994716	15.38615345864	10.3826036492221	7.53479802947819	5.29895525726576	0.62180983767253	0.330975516315748	0.205148712781867	0.103826036492221	0.0558133187368755	0.0296031019958981	32.0952828803888	21.645364850352	22.3909913359703	18.4453901821057	15.6963047629551	12.83838385894	135.146429354795	5.10353209186374	478.720863911199	14.6689706844444	19.6407409144949	11.5909273076837	13.8072479356524	22.1333333333333	0.503030303030303	43.8666666666666	0.562393162393161	26	0.590909090909091	32	0.727272727272727	58	1.31818181818182	49.8298357709015	1.13249626752049	10.5279121635971	0.239270730990843	98.2569797284444	48.4271439575429	1.10061690812598	20.8288682694243	10.3009561058272	0.2341126387688	1.60113173057572	0.0363893575130847	0.183734939759036	0.33433734939759	0.0451807228915663	0.00303030293434858	0	0.765151515151515	0.444262295081965	0.493081761006287	0.754814814814814	0.118130867311196	0.0693114013868735	-0.0488194659243221	0.0103367003367004	0.657425742574258	0.0565742589533329	6	0.136363636363636	6	0	0	2	0	26	10	8	3	1	1	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	2	0	0	0	0	1	3	na	6	0	0	2	0	0	0	0	1	1	0	0	14	5	1	0	0	0	6	0	0	2	0	0	18	15	0	0	1	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	2	0	0	0	13.5896292433437	0	1.42286945012648	30.6423248092127	0	1.74430335069838	-1.47923871958885	8.97793049385843	4.96505409040962	0.120811224524583	0	0	0	9.08111103148469	2.37549067649224	0	9.16624992037358	11.212950268148	0	0	0	0	0	3.18051416091645	0	0	6	0	1	14	0	1	2	8	4	2	0	0	0	1	1	0	1	1	0	0	0	0	0	2	0	0	2.26493820722394	0	1.42286945012648	1.85623649889361	0	1.74430335069838	-1.21339927456589	0.744139062269943	1.20390902944155	0.0604056122622916	0	0	0	9.08111103148469	2.37549067649224	0	9.16624992037358	11.212950268148	0	0	0	0	0	1.47942881455794	0	0	-1.21339927456589	2.26493820722394	0	1.42286945012648	2.37175606833677	0	1.74430335069838	-0.265839445022969	1.3290113526826	1.27861801576326	0.0604056122622916	0	0	0	9.08111103148469	2.37549067649224	0	9.16624992037358	11.212950268148	0	0	0	0	0	1.70108534635851	0	0	11.212950268148	14	36	28	0	0	2	26	0	3	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	0	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	39	4	2	4	0	0	0	0	0	0	0	0	57	7	2	8	0	0	0	0	0	0	1	0	0	0	58	8	4	5	0	0	0	0	0	0	0	0	0	1	0	60	4	2	8	0	0	0	0	2	0	0	0	0	0	61	4	2	3	0	0	0	0	1	0	0	2	0	52	9	4	3	0	0	0	0	0	1	0	0	0	0	0	51	3	2	6	0	0	0	0	0	0	0	0	0	0	0	0	0	54	2	2	5	0	0	0	0	0	1	0	0	2	0	47	3	4	4	0	0	0	0	0	1	0	0	0	0	31	3	2	4	0	0	0	0	0	0	0	0	0	0	0	0	5.12928301694497	4.35755200461808	-0.490223673264915	185.2296	186.032800972462	186.032800972462	66.02	122.5	6.61003197508975	43.6925227117089	11.3443	128.69314249	10.8272800632985	9.59387067946276	-9.95649443336533	794.76187365045	98.8876259630544	42.6833431609212	784.750830564787	324.996242034749	558.120000000001	0.98740372001027	-7.00852717882629	-7.59953037633526	-7.84003197508975	4.38712948301271	na
2	N#C/C(=C/c1ccc(s1)c1ccc(cc1)n1c2ccc(cc2c2c1ccc(c2)C(C)(C)C)C(C)(C)C)/C(=O)O	532.75	7.50352112676056	46.5614999999999	70.1886	49.9890999999999	78.5634	0.655795774647886	0.988571830985916	0.704071830985914	1.10652676056338	0.058029689608637	71	39	24	9	75	43	29	60	6	0.08	2	1	26	32	34	2	2	0	1	0	0	1	5	0	45.0704225352113	47.887323943662	2.8169014084507	2.8169014084507	0	8	25	1	0.235294117647059	28	1	5	8	28	24	2	0.615384615384615	0.166666666666667	1.16666666666667	3	0.6	2	3	0	2	0	0	0	3	0.604651162790698	0.615384615384615	185.330830343958	300.701895396373	0	285.988741112987	0	0	0	28.1121552172634	18.3625417742355	18.7468360081376	14.6109372623035	12.0834962239889	9.98328643693099	0.720824492750342	0.427035855214779	0.284042969820267	0.167941807612684	0.103277745504179	0.0631853571957657	23.9801874478205	13.8323718255571	13.1384795559817	8.25272902639045	5.83570519791292	4.09811024905869	0.614876601226166	0.32168306571063	0.199067872060328	0.094858954326327	0.0498778222043839	0.025937406639612	28.4657086078566	18.7707900646993	19.4155509704254	15.3831027892794	12.9025014444736	10.6855742262476	116.265987479024	4.63648013876442	406.319368385987	13.0284296469528	17.6178192711884	10.3471907376269	12.2807109974124	19.3	0.494871794871795	39.4999999999999	0.556338028169013	23	0.58974358974359	28	0.717948717948718	51	1.30769230769231	42.4942700067383	1.08959666683944	9.21971609480675	0.236402976789917	85.0453805497599	42.5511105430216	1.09105411648773	18.3625417742355	9.14282567942875	0.23443142767766	1.48145822576451	0.037986108352936	0.210708117443869	0.33160621761658	0.0518134715025907	0	0.00512820528820157	0.766666666666666	0.443119266055044	0.491578947368419	0.755	0.113218762113968	0.0647590808005934	-0.048459681313375	0.0116666666666666	0.645484949832776	0.0685150474309921	5	0.128205128205128	6	0	0	2	0	22	10	8	3	1	1	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	3	na	6	0	0	2	0	0	0	0	1	1	0	0	12	5	1	0	0	0	4	0	0	2	0	0	18	13	0	0	1	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	13.507355822971	0	1.41731580960664	25.947210299245	0	1.73982246864392	-1.48465916699875	6.51047872694136	4.87421223962898	0.109361368169817	0	0	0	9.06585963165475	2.33528783896479	0	9.15099852054364	11.1945006955553	0	0	0	0	0	1.46558907840689	0	0	6	0	1	12	0	1	2	6	4	2	0	0	0	1	1	0	1	1	0	0	0	0	0	1	0	0	2.25122597049517	0	1.41731580960664	1.84798298748238	0	1.73982246864392	-1.21553686365598	0.735860378867997	1.17875905889604	0.0546806840849086	0	0	0	9.06585963165475	2.33528783896479	0	9.15099852054364	11.1945006955553	0	0	0	0	0	1.46558907840689	0	0	-1.21553686365598	2.25122597049517	0	1.41731580960664	2.34949672335543	0	1.73982246864392	-0.26912230334277	1.31533552750992	1.25834706091845	0.0546806840849086	0	0	0	9.06585963165475	2.33528783896479	0	9.15099852054364	11.1945006955553	0	0	0	0	0	1.46558907840689	0	0	11.1945006955553	11	30	11	0	0	2	10	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	35	4	2	2	0	0	0	0	0	0	0	0	52	7	2	4	0	0	0	0	0	0	1	0	0	0	53	8	4	3	0	0	0	0	0	0	0	0	0	0	0	55	4	2	4	0	0	0	0	2	0	0	0	0	0	55	4	2	1	0	0	0	0	1	0	0	2	0	47	9	4	0	0	0	0	0	0	1	0	0	0	0	0	46	3	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	47	3	4	4	0	0	0	0	0	0	0	0	0	0	41	3	4	4	0	0	0	0	0	0	0	0	0	0	24	3	2	2	0	0	0	0	0	0	0	0	0	0	0	0	4.90689059560852	4.16992500144231	-0.485189855649669	161.3817	162.719801008701	162.719801008701	66.02	94.26	5.49678051445122	30.2145960240506	9.5811	91.7974772099999	9.09878006961662	8.05888686135595	-8.48152132793487	718.272684499403	98.8876259630544	42.6833431609212	696.295681063125	288.744131583248	498.950000000001	0.969402980357531	-6.06226343728354	-6.54194148872866	-6.72678051445122	4.23269602362935	na
3	N#C/C(=C\c1ccc(s1)c1ccc(s1)c1ccc2c(c1)n1c3ccc(cc3c3c1c2cc(c3)C(C)(C)C)C(C)(C)C)/C(=O)O	612.859999999999	8.06394736842105	51.7485999999999	75.265	55.6367999999999	83.4834	0.680902631578946	0.990328947368421	0.732063157894736	1.09846578947368	0.0528541226215645	76	44	29	9	82	50	36	70.5	6	0.0731707317073171	2	1	33	32	38	2	2	0	2	0	0	2	6	0	42.1052631578947	50	2.63157894736842	2.63157894736842	0	8	29	1	0.210526315789474	33	1	7	21	38	28	5	0.659090909090909	0.344827586206897	1.31034482758621	3	0.428571428571429	4	3	1	4	1	0	2	3	0.66	0.659090909090909	334.12486944055	252.909746839455	99.6730854717078	486.239141785623	133.519278822264	0	320.006907763964	31.1286630752084	20.8288682694243	21.5417316657518	17.5676140727982	15.1259397448317	12.898896682802	0.707469615345646	0.416577365388485	0.272680147667745	0.159705582479984	0.0957337958533654	0.0575843601910803	27.2049323192121	16.301133632805	15.759253437094	10.8819761990389	8.11705907818	6.00426892867016	0.618293916345729	0.326022672656099	0.199484220722708	0.0989270563548987	0.0513737916340506	0.0268047720029918	31.835769856395	21.645364850352	22.8526751532276	19.2216531751607	16.8189072903003	14.400040045318	135.146429354795	5.01355199575554	508.871720868629	14.7523040177778	19.6447339034897	11.6155360339868	13.8970802212605	22.1333333333333	0.503030303030303	43.2666666666666	0.569298245614034	26.5	0.602272727272727	32	0.727272727272727	58.5	1.32954545454545	51.2912596952951	1.16571044762034	10.6239264997821	0.241452874995047	99.9834593989242	48.6921997036291	1.10664090235521	20.8288682694243	10.2049417696422	0.231930494764596	1.68713173057572	0.03834390296763	0.183734939759036	0.379518072289157	0.0451807228915663	0.00303030293434858	0	0.765151515151515	0.446666666666665	0.49679487179487	0.754814814814814	0.122631578947369	0.0725033738191637	-0.0501282051282052	0.0103367003367004	0.657425742574258	0.0565742589533329	5.5	0.125	6	0	0	2	0	26	8	10	3	1	1	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	2	0	2	0	0	0	0	1	3	na	6	0	0	2	0	0	0	0	1	1	0	0	12	7	0	0	0	0	7	0	0	2	0	0	18	13	0	0	1	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	2	0	0	0	13.6810413077271	0	1.43139657186161	26.7361861991899	0	1.75628507706968	-1.47505542754044	7.92661761147713	8.91606680048077	0.0883922377945794	0	0	0	9.12646017854577	0	0	9.21159906743466	11.2683647294362	0	0	0	0	0	3.20829711024603	0	0	6	0	1	12	0	1	2	7	7	2	0	0	0	1	0	0	1	1	0	0	0	0	0	2	0	0	2.27321967425265	0	1.43139657186161	1.86668200770793	0	1.75628507706968	-1.21144474625177	0.747168695720855	1.21135968247881	0.0258559352558969	0	0	0	9.12646017854577	0	0	9.21159906743466	11.2683647294362	0	0	0	0	0	1.4877825410243	0	0	-1.21144474625177	2.28712742832306	0	1.43139657186161	2.4057084307826	0	1.75628507706968	-0.263610681288677	1.34300388122055	1.31452552604019	0.0625363025386825	0	0	0	9.12646017854577	0	0	9.21159906743466	11.2683647294362	0	0	0	0	0	1.72051456922173	0	0	11.2683647294362	13	34	26	0	0	2	26	0	3	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	40	4	2	4	0	0	0	0	0	0	0	0	61	7	2	8	0	0	0	0	0	0	1	0	0	0	63	8	4	5	0	0	0	0	0	0	0	0	0	1	0	64	5	2	8	0	0	0	0	2	0	0	0	0	0	66	4	2	3	0	0	0	0	2	0	0	2	0	59	10	4	6	0	0	0	0	0	0	0	0	0	0	0	57	2	2	8	0	0	0	0	0	0	0	0	0	0	0	0	0	53	2	2	5	0	0	0	0	0	2	0	0	2	0	45	4	4	5	0	0	0	0	0	0	0	0	0	0	35	2	2	8	0	0	0	0	0	0	0	0	0	0	0	0	5.20945336562895	4.4262647547021	-0.490223673264915	184.2327	186.35280162096	186.35280162096	65.5	121.98	6.34203197508975	40.2213695730608	11.1601	124.54783201	10.8802801111015	9.4608040287304	-9.95202617775708	756.187882342089	98.8876259630544	42.6833431609212	766.710963455152	317.602853875062	534.860000000001	1.01391596104459	-6.78072717882629	-7.34493037633526	-7.57203197508975	4.54967164612247	na
4	CCCCCCc1cc(sc1c1sc(c(c1)CCCCCC)/C=C(/C(=O)O)\C#N)c1ccc2c(c1)n1c3ccc(cc3c3c1c2cc(c3)C(C)(C)C)C(C)(C)C	781.219999999999	6.97517857142856	70.0702	109.8682	76.7736000000001	124.4658	0.625626785714286	0.980966071428572	0.685478571428572	1.11130178571429	0.0402597402597403	112	56	29	11	118	62	36	82.5	16	0.135593220338983	2	1	33	56	50	2	2	0	2	0	0	2	6	0	50	44.6428571428571	1.78571428571429	1.78571428571429	0	20	29	1	0.4	33	1	7	21	38	28	5	0.517857142857143	0.344827586206897	1.31034482758621	3	0.428571428571429	4	3	1	4	1	0	2	3	0.532258064516129	0.517857142857143	475.527074596586	360.104016387888	144.304825295715	696.229906440341	191.686423590803	0	458.242277357039	39.94021786308	26.7262450793917	25.875094778421	20.9008404404537	17.8351473161256	15.3690489806495	0.713218176126429	0.431068469022448	0.278226825574419	0.163287815941044	0.0974598213995932	0.0588852451365881	36.1212995926983	22.2557873096979	19.9166580520763	14.0374146546187	10.6938106869274	8.21989585867223	0.645023207012469	0.358964311446741	0.214157613463186	0.109667301989208	0.0584361239722811	0.0314938538646446	40.6473246442666	27.5427416603195	27.1330653916975	22.6007553975842	19.7519117401905	17.2689605353011	170.5306902146	5.72981322326235	690.398182275579	20.7069576946707	25.5718558545505	16.5450597399221	19.635439720719	28.1333333333333	0.502380952380952	58.8666666666665	0.525595238095237	32.5	0.580357142857143	32	0.571428571428571	64.5	1.15178571428571	84.5582652662156	1.50996902261099	16.5250434983609	0.295090062470731	141.117504044184	56.5592387779687	1.00998640674944	26.7262450793918	10.2012015810308	0.182164313946979	1.78975492060825	0.0319599092965759	0.180094786729858	0.334123222748815	0.0355450236966825	0.0023809524718672	0	0.751190476190477	0.443589743589742	0.480476190476189	0.74327485380117	0.082005494505495	0.0451190476190479	-0.036886446886447	0.00791562238930665	0.66877971473851	0.045220285654068	-0.5	-0.00892857142857143	8	10	0	2	0	26	8	10	3	1	1	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	2	0	2	0	0	0	0	1	3	na	8	10	0	2	0	0	0	0	1	1	0	0	10	9	0	0	0	0	7	0	0	2	0	0	44	11	0	0	1	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	2	0	0	0	18.2800311573605	11.1793816258127	1.59416999122324	23.6931994275848	0	1.91113836163492	-1.38881149884726	11.0049871962697	9.04137299965307	0.0675246826319598	0	0	0	9.6483115778451	0	0	9.73345046673399	11.904476430546	0	0	0	0	0	3.48769025491334	0	0	8	10	1	10	0	1	2	9	7	2	0	0	0	1	0	0	1	1	0	0	0	0	0	2	0	0	2.21410017957037	0.878550631293585	1.59416999122324	2.28286107259276	0	1.91113836163492	-1.17575385311294	0.893864486819154	1.23808310726615	0.0148458446600495	0	0	0	9.6483115778451	0	0	9.73345046673399	11.904476430546	0	0	0	0	0	1.63608448525878	0	0	-1.17575385311294	2.31020025617165	1.22932337860004	1.59416999122324	2.43635010815608	0	1.91113836163492	-0.213057645734324	1.35766159964066	1.32828831420504	0.0526788379719103	0	0	0	9.6483115778451	0	0	9.73345046673399	11.904476430546	0	0	0	0	0	1.85160576965456	0	0	11.904476430546	13	34	26	0	0	2	26	0	3	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	52	4	2	4	0	0	0	0	0	0	0	0	75	7	2	8	0	0	0	0	0	0	1	0	0	0	79	8	4	7	0	0	0	0	0	0	0	0	0	1	0	82	5	2	11	0	0	0	0	2	0	0	0	0	0	89	4	2	7	0	0	0	0	2	0	0	2	0	86	11	6	10	0	0	0	0	0	0	0	0	0	0	0	86	4	4	12	0	0	0	0	0	0	0	0	0	0	0	0	0	86	4	4	9	0	0	0	0	0	2	0	0	2	0	81	7	8	7	0	0	0	0	0	0	0	0	0	0	73	6	6	9	0	0	0	0	0	0	0	0	0	0	0	0	5.20945336562895	4.4262647547021	-0.54300375503688	240.3251	242.044802963734	242.044802963734	65.5	121.98	8.31686625095024	69.1702642361952	16.6945	278.70633025	15.1258801707299	13.3790821405601	-12.6268137198344	1069.10871113066	98.8876259630544	42.6833431609212	1047.57475083057	432.710963455151	742.460000000001	0.979858025590948	-8.45933631330771	-9.22102293840273	-9.54686625095025	4.71621341429891	na
