No.	NAME	MW	AMW	Sv	Se	Sp	Si	Mv	Me	Mp	Mi	GD	nAT	nSK	nAA	nTA	nBT	nBO	nBM	SCBO	RBN	RBF	nDB	nTB	nAB	nH	nC	nN	nO	nS	nF	nCL	nBR	nI	nHM	nHet	nX	H%	C%	N%	O%	X%	nCsp3	nCsp2	nCsp	Fsp3	max_conj_path	nStructures	totalcharge	nCIC	nCIR	TRS	Rperim	Rbrid	MCD	RFD	RCI	NRS	NNRS	nSpiro	nR05	nR06	nR08	nR09	nR10	nR11	nR12	nBnz	ARR	AP	D/Dtr05	D/Dtr06	D/Dtr08	D/Dtr09	D/Dtr10	D/Dtr11	D/Dtr12	X0	X1	X2	X3	X4	X5	X0A	X1A	X2A	X3A	X4A	X5A	X0v	X1v	X2v	X3v	X4v	X5v	X0Av	X1Av	X2Av	X3Av	X4Av	X5Av	X0sol	X1sol	X2sol	X3sol	X4sol	X5sol	XMOD	RDCHI	RDSQ	X1Kup	X1Mad	X1Per	X1MulPer	Eta_alpha	Eta_alpha_A	Eta_epsi	Eta_epsi_A	Eta_betaS	Eta_betaS_A	Eta_betaP	Eta_betaP_A	Eta_beta	Eta_beta_A	Eta_C	Eta_C_A	Eta_L	Eta_L_A	Eta_R	Eta_F	Eta_F_A	Eta_LR	Eta_FL	Eta_FL_A	Eta_B	Eta_B_A	Eta_sh_p	Eta_sh_y	Eta_sh_x	Eta_D_AlphaA	Eta_D_AlphaB	Eta_epsi_2	Eta_epsi_3	Eta_epsi_4	Eta_epsi_5	Eta_D_epsiA	Eta_D_epsiB	Eta_D_epsiC	Eta_D_epsiD	Eta_psi1	Eta_D_psiA	Eta_D_beta	Eta_D_beta_A	nCp	nCs	nCt	nCq	nCrs	nCrt	nCrq	nCar	nCbH	nCb-	nCconj	nR=Cp	nR=Cs	nR=Ct	nR#CH/X	nR#C-	nRCOOH	nArCOOH	nRCOOR	nArCOOR	nRCONHR	nRCONR2	nROCON	nRCSSR	nRCHO	nRCO	nArCO	nCONN	nRCNO	nArNR2	nRCN	nN+	nRNO2	nN(CO)2	nROH	nArOH	nArOR	nRSR	nSO2OH	nArX	nPyrroles	nImidazoles	nFuranes	nThiophenes	nThiazoles	nTriazoles	nPyridines	nPyrazines	nHDon	nHAcc	nHBonds	C-001	C-002	C-003	C-004	C-005	C-006	C-008	C-011	C-015	C-016	C-017	C-018	C-019	C-020	C-021	C-022	C-024	C-025	C-026	C-027	C-028	C-029	C-033	C-034	C-036	C-038	C-039	C-040	C-041	C-043	H-046	H-047	H-048	H-049	H-050	H-051	H-052	O-056	O-057	O-058	O-059	O-060	O-061	Se-064	N-071	N-072	N-073	N-074	N-075	N-077	F-084	Cl-089	Cl-090	Br-094	I-099	S-107	S-108	S-110	Si-111	SsCH3	SdCH2	SssCH2	StCH	SdsCH	SaaCH	SsssCH	StsC	SdssC	SaasC	SaaaC	SssssC	SssNH	SsssN	SdsN	SaaN	StN	SddsN	SaasN	SaaNH	SsOH	SdO	SssO	SaaO	SdS	SssS	SaaS	SddssS	SsF	SsCl	SsBr	SsI	SaaSe	SssssSi	NsCH3	NdCH2	NssCH2	NtCH	NdsCH	NaaCH	NsssCH	NtsC	NdssC	NaasC	NaaaC	NssssC	NssNH	NsssN	NdsN	NaaN	NtN	NddsN	NaasN	NaaNH	NsOH	NdO	NssO	NaaO	NdS	NssS	NaaS	NddssS	NsF	NsCl	NsBr	NsI	NaaSe	NssssSi	minsCH3	mindCH2	minssCH2	mintCH	mindsCH	minaaCH	minsssCH	mintsC	mindssC	minaasC	minaaaC	minssssC	minssNH	minsssN	mindsN	minaaN	mintN	minddsN	minaasN	minaaNH	minsOH	mindO	minssO	minaaO	mindS	minssS	minaaS	minddssS	minsF	minsCl	minsBr	minsI	minaaSe	minssssSi	gmin	MaxsCH3	MaxdCH2	MaxssCH2	MaxtCH	MaxdsCH	MaxaaCH	MaxsssCH	MaxtsC	MaxdssC	MaxaasC	MaxaaaC	MaxssssC	MaxssNH	MaxsssN	MaxdsN	MaxaaN	MaxtN	MaxddsN	MaxaasN	MaxaaNH	MaxsOH	MaxdO	MaxssO	MaxaaO	MaxdS	MaxssS	MaxaaS	MaxddssS	MaxsF	MaxsCl	MaxsBr	MaxsI	MaxaaSe	MaxssssSi	gmax	T(N..N)	T(N..O)	T(N..S)	T(N..F)	T(N..Cl)	T(N..Br)	T(N..I)	T(O..O)	T(O..S)	T(O..F)	T(O..Cl)	T(O..Br)	T(O..I)	T(S..S)	T(S..F)	T(S..Cl)	T(S..Br)	T(S..I)	T(F..F)	T(Cl..Cl)	T(Br..Br)	B01[C-O]	B01[C-S]	B01[C-F]	B01[C-Cl]	B01[C-Br]	B01[C-I]	B01[C-Si]	B01[C-X]	B01[N-N]	B01[N-O]	B01[N-S]	B01[O-S]	B01[O-Si]	B02[C-S]	B02[C-F]	B02[C-Cl]	B02[C-Br]	B02[C-I]	B02[C-Si]	B02[C-X]	B02[N-N]	B02[N-O]	B02[N-S]	B02[N-Cl]	B02[O-O]	B02[S-S]	B03[C-O]	B03[C-S]	B03[C-F]	B03[C-Cl]	B03[C-Br]	B03[C-I]	B03[C-Si]	B03[C-X]	B03[N-N]	B03[N-O]	B03[N-S]	B03[O-O]	B03[O-S]	B03[S-S]	B03[S-Si]	B03[F-F]	B04[C-O]	B04[C-S]	B04[C-F]	B04[C-Cl]	B04[C-Br]	B04[C-I]	B04[C-Si]	B04[C-X]	B04[N-N]	B04[N-O]	B04[N-S]	B04[N-F]	B04[N-Si]	B04[N-X]	B04[O-O]	B04[O-S]	B04[O-Cl]	B04[S-S]	B04[S-F]	B04[F-F]	B05[C-N]	B05[C-O]	B05[C-S]	B05[C-F]	B05[C-Cl]	B05[C-Br]	B05[C-Si]	B05[C-X]	B05[N-N]	B05[N-O]	B05[N-S]	B05[N-F]	B05[N-I]	B05[N-X]	B05[O-O]	B05[O-S]	B05[O-F]	B05[O-X]	B05[S-S]	B05[S-F]	B05[S-Cl]	B05[S-Br]	B05[Cl-Cl]	B05[Br-Br]	B06[C-N]	B06[C-O]	B06[C-S]	B06[C-F]	B06[C-Cl]	B06[C-Br]	B06[C-I]	B06[C-Si]	B06[C-X]	B06[N-N]	B06[N-O]	B06[N-S]	B06[N-F]	B06[N-Cl]	B06[N-Br]	B06[N-X]	B06[O-O]	B06[O-S]	B06[O-F]	B06[O-Cl]	B06[O-Br]	B06[S-S]	B06[S-Cl]	B06[S-Br]	B07[C-N]	B07[C-O]	B07[C-S]	B07[C-F]	B07[C-Cl]	B07[C-Br]	B07[C-I]	B07[C-Si]	B07[C-X]	B07[N-N]	B07[N-O]	B07[N-S]	B07[N-F]	B07[N-Cl]	B07[N-Br]	B07[N-Si]	B07[O-O]	B07[O-S]	B07[O-F]	B07[O-Cl]	B07[O-Br]	B07[O-Si]	B07[S-S]	B07[S-Cl]	B07[S-Br]	B07[X-X]	B08[C-N]	B08[C-O]	B08[C-S]	B08[C-F]	B08[C-Cl]	B08[C-Br]	B08[C-I]	B08[C-Si]	B08[C-X]	B08[N-N]	B08[N-O]	B08[N-S]	B08[N-Si]	B08[O-O]	B08[O-S]	B08[S-S]	B08[S-Cl]	B08[S-Br]	B09[C-C]	B09[C-N]	B09[C-O]	B09[C-S]	B09[C-F]	B09[C-Cl]	B09[C-Br]	B09[C-I]	B09[C-Si]	B09[C-X]	B09[N-N]	B09[N-O]	B09[N-S]	B09[N-F]	B09[N-Cl]	B09[N-Br]	B09[O-O]	B09[O-S]	B09[O-F]	B09[O-Cl]	B09[O-Br]	B09[S-S]	B10[C-C]	B10[C-N]	B10[C-O]	B10[C-S]	B10[C-F]	B10[C-Cl]	B10[C-Br]	B10[C-I]	B10[C-Si]	B10[C-X]	B10[N-N]	B10[N-O]	B10[N-S]	B10[N-F]	B10[N-Cl]	B10[N-Br]	B10[N-I]	B10[O-O]	B10[O-S]	B10[O-F]	B10[O-Cl]	B10[O-Br]	B10[S-S]	B10[S-Cl]	B10[S-Si]	F01[C-C]	F01[C-N]	F01[C-O]	F01[C-S]	F01[C-F]	F01[C-Cl]	F01[C-Br]	F01[C-I]	F01[C-Si]	F01[C-X]	F01[N-N]	F01[N-O]	F01[N-S]	F01[O-S]	F01[O-Si]	F02[C-C]	F02[C-N]	F02[C-O]	F02[C-S]	F02[C-F]	F02[C-Cl]	F02[C-Br]	F02[C-I]	F02[C-Si]	F02[C-X]	F02[N-N]	F02[N-O]	F02[N-S]	F02[N-Cl]	F02[O-O]	F02[S-S]	F03[C-C]	F03[C-N]	F03[C-O]	F03[C-S]	F03[C-F]	F03[C-Cl]	F03[C-Br]	F03[C-I]	F03[C-Si]	F03[C-X]	F03[N-N]	F03[N-O]	F03[N-S]	F03[O-O]	F03[O-S]	F03[S-S]	F03[S-Si]	F03[F-F]	F04[C-C]	F04[C-N]	F04[C-O]	F04[C-S]	F04[C-F]	F04[C-Cl]	F04[C-Br]	F04[C-I]	F04[C-Si]	F04[C-X]	F04[N-N]	F04[N-O]	F04[N-S]	F04[N-F]	F04[N-Si]	F04[N-X]	F04[O-O]	F04[O-S]	F04[O-Cl]	F04[S-S]	F04[S-F]	F04[F-F]	F05[C-C]	F05[C-N]	F05[C-O]	F05[C-S]	F05[C-F]	F05[C-Cl]	F05[C-Br]	F05[C-Si]	F05[C-X]	F05[N-N]	F05[N-O]	F05[N-S]	F05[N-F]	F05[N-I]	F05[N-X]	F05[O-O]	F05[O-S]	F05[O-F]	F05[O-X]	F05[S-S]	F05[S-F]	F05[S-Cl]	F05[S-Br]	F05[Cl-Cl]	F05[Br-Br]	F06[C-C]	F06[C-N]	F06[C-O]	F06[C-S]	F06[C-F]	F06[C-Cl]	F06[C-Br]	F06[C-I]	F06[C-Si]	F06[C-X]	F06[N-N]	F06[N-O]	F06[N-S]	F06[N-F]	F06[N-Cl]	F06[N-Br]	F06[N-X]	F06[O-O]	F06[O-S]	F06[O-F]	F06[O-Cl]	F06[O-Br]	F06[S-S]	F06[S-Cl]	F06[S-Br]	F07[C-C]	F07[C-N]	F07[C-O]	F07[C-S]	F07[C-F]	F07[C-Cl]	F07[C-Br]	F07[C-I]	F07[C-Si]	F07[C-X]	F07[N-N]	F07[N-O]	F07[N-S]	F07[N-F]	F07[N-Cl]	F07[N-Br]	F07[N-Si]	F07[O-O]	F07[O-S]	F07[O-F]	F07[O-Cl]	F07[O-Br]	F07[O-Si]	F07[S-S]	F07[S-Cl]	F07[S-Br]	F07[X-X]	F08[C-C]	F08[C-N]	F08[C-O]	F08[C-S]	F08[C-F]	F08[C-Cl]	F08[C-Br]	F08[C-I]	F08[C-Si]	F08[C-X]	F08[N-N]	F08[N-O]	F08[N-S]	F08[N-Si]	F08[O-O]	F08[O-S]	F08[S-S]	F08[S-Cl]	F08[S-Br]	F09[C-C]	F09[C-N]	F09[C-O]	F09[C-S]	F09[C-F]	F09[C-Cl]	F09[C-Br]	F09[C-I]	F09[C-Si]	F09[C-X]	F09[N-N]	F09[N-O]	F09[N-S]	F09[N-F]	F09[N-Cl]	F09[N-Br]	F09[O-O]	F09[O-S]	F09[O-F]	F09[O-Cl]	F09[O-Br]	F09[S-S]	F10[C-C]	F10[C-N]	F10[C-O]	F10[C-S]	F10[C-F]	F10[C-Cl]	F10[C-Br]	F10[C-I]	F10[C-Si]	F10[C-X]	F10[N-N]	F10[N-O]	F10[N-S]	F10[N-F]	F10[N-Cl]	F10[N-Br]	F10[N-I]	F10[O-O]	F10[O-S]	F10[O-F]	F10[O-Cl]	F10[O-Br]	F10[S-S]	F10[S-Cl]	F10[S-Si]	Uc	Ui	Hy	AMR	MR99	MRcons	TPSA(NO)	TPSA(Tot)	MLOGP	MLOGP2	ALOGP	ALOGP2	LOGP99	LOGPcons	ESOL	SAtot	SAacc	SAdon	Vx	VvdwMG	VvdwZAZ	PDI	BLTF96	BLTD48	BLTA96	SAscore	PBF
1	CCCCCCC(Cc1cc(sc1c1cc2c(s1)c1sc(cc1c1c2non1)c1sc(cc1CC(CCCCCC)CCCC)/C=C(/C(=O)O)\C#N)c1ccc(cc1)N(c1ccccc1)c1ccccc1)CCCC	1071.66	7.39075862068965	92.3628000000003	142.8535	101.1033	161.003	0.636984827586209	0.985196551724138	0.697264137931037	1.11036551724138	0.0299099099099099	145	75	43	7	153	83	49	110	28	0.183006535947712	2	1	46	70	64	4	3	4	0	0	0	0	4	11	0	48.2758620689655	44.1379310344828	2.75862068965517	2.06896551724138	0	24	39	1	0.375	35	1	0	9	16	49	43	3	0.573333333333333	0.13953488372093	1.13953488372093	6	0.666666666666667	0	5	4	0	3	0	0	3	4	0.55421686746988	0.573333333333333	906.724276825829	1004.60368335373	0	847.314877211687	0	0	1146.51071946811	52.098861344756	36.7954211914749	31.6768027524659	27.1731797668132	23.6455161482303	19.3030742823974	0.694651484596746	0.443318327608131	0.277866690811105	0.171982150422868	0.106511334001037	0.0663335885993036	47.3038217583338	30.7980089914741	24.528632347877	19.8559752247047	15.8157300517179	12.1172853723893	0.630717623444451	0.371060349294869	0.215163441648044	0.125670729270283	0.0712420272599905	0.0416401559188636	53.5130749071291	38.4284143533303	34.1662575419193	30.6215499231274	27.5997722480249	23.3746659471397	241.01896098684	7.11810975142064	999.962464528191	27.7081896319973	34.5175443304104	22.348446420187	26.6524087089003	37.9333333333333	0.505777777777778	78.4666666666665	0.541149425287355	44	0.586666666666667	44.5	0.593333333333333	88.5	1.18	119.447801531641	1.59263735375521	22.3678587200255	0.298238116267006	200.53101402844	81.0832124967987	1.08110949995732	36.7954211914749	14.4275624714494	0.192367499619326	1.39257880852509	0.0185677174470012	0.0808435852372583	0.300527240773287	0	0.00577777763828635	0	0.766222222222223	0.443540669856458	0.49318600368324	0.760087719298247	0.0976087554308976	0.0479634216041154	-0.0496453338267822	0.00613450292397666	0.660092807424593	0.0539071932435036	0.5	0.00666666666666667	4	18	2	0	0	0	0	36	14	10	3	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	4	0	0	0	0	1	7	na	4	18	2	0	0	0	0	0	0	1	1	0	0	0	0	0	18	5	3	0	2	0	0	8	0	0	0	2	0	0	50	19	0	0	1	0	0	0	1	1	0	1	0	0	0	0	1	1	2	0	0	0	0	0	0	4	0	0	0	9.13421422037339	0	21.5752478993638	0	1.54412304604069	39.5291962488658	1.13308644904154	1.91172744452302	-1.46216072072966	14.0893604951774	5.95827591854358	0	0	2.31794984161434	0	9.1414773622304	9.78682660760115	0	0	0	9.87196549649004	12.0808851255275	0	5.59287716979635	0	0	7.12828072887401	0	0	0	0	0	0	0	4	0	18	0	1	18	2	1	2	12	6	0	0	1	0	2	1	0	0	0	1	1	0	1	0	0	4	0	0	0	0	0	0	0	2.26017077104484	0	0.913558557087526	0	1.54412304604069	2.06666562824368	0.521561085747933	1.91172744452302	-1.20757786178504	0.788357105175276	0.760098035263637	0	0	2.31794984161434	0	4.5602113246669	9.78682660760115	0	0	0	9.87196549649004	12.0808851255275	0	5.59287716979635	0	0	1.58590935411161	0	0	0	0	0	0	0	-1.20757786178504	2.31469240394079	0	1.29150544574521	0	1.54412304604069	2.49270162421775	0.611525363293603	1.91172744452302	-0.254582858944626	1.42063991542504	1.18178955195376	0	0	2.31794984161434	0	4.5812660375635	9.78682660760115	0	0	0	9.87196549649004	12.0808851255275	0	5.59287716979635	0	0	1.90543571184547	0	0	0	0	0	0	0	12.0808851255275	70	119	124	0	0	0	0	26	100	0	0	0	0	30	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	6	2	8	0	0	0	0	0	0	0	2	0	0	0	81	11	4	16	0	0	0	0	0	0	1	0	0	0	1	0	85	14	6	13	0	0	0	0	0	0	0	0	0	0	0	3	0	0	93	10	6	22	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	111	6	4	15	0	0	0	0	0	0	0	3	0	0	0	0	4	0	0	0	0	0	0	0	0	110	7	6	17	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2	0	0	109	12	6	24	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	111	14	10	19	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	109	17	12	19	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	106	23	15	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.64385618977472	4.8073549220576	-0.52848328913096	321.7062	321.496802508831	321.496802508831	103.25	216.21	9.5801352947332	91.7789922653928	22.5949	510.52950601	20.8761801162036	17.6837384703123	-16.1783544983967	1407.05426275984	151.166028884587	42.6833431609212	1393.53820598007	574.49926474593	990.11	0.990394075667515	-9.53311500052322	-10.4211285299965	-10.8101352947332	5.6191718996452	na
2	N#C/C(=C\c1ccc(cc1)/C=C/c1cccc(c1)N(c1ccccc1)c1ccccc1)/C(=O)O	442.54	7.90249999999999	38.7403999999999	55.6942	40.5343999999999	61.5674	0.691792857142856	0.994539285714286	0.72382857142857	1.09941785714286	0.0659536541889483	56	34	24	3	59	37	28	54	7	0.11864406779661	3	1	24	22	30	2	2	0	0	0	0	0	0	4	0	39.2857142857143	53.5714285714286	3.57142857142857	3.57142857142857	0	0	29	1	0	18	1	0	4	4	24	24	0	0.705882352941177	0	1	4	1	0	0	4	0	0	0	0	0	4	0.648648648648649	0.705882352941177	0	502.06986575516	0	0	0	0	0	23.7525016088107	16.6353615907848	14.2783901984882	11.8087820895354	9.7028328384717	7.9774263345784	0.698602988494432	0.449604367318508	0.291395718336493	0.18744098554818	0.121285410480896	0.0789844191542416	18.3742447299459	10.7742936208322	7.57646372644867	5.22375863311562	3.57319410824424	2.48575759068836	0.540418962645467	0.291197124887356	0.154621708703034	0.082916803700248	0.044664926353053	0.0246114612939442	23.7525016088107	16.6353615907848	14.2783901984882	11.8087820895354	9.7028328384717	7.9774263345784	101.820423473681	4.54362909089717	306.28151124447	10.7152388786508	16.3580610520529	8.74753429175163	10.4576400712411	16.4666666666667	0.484313725490196	32.7333333333333	0.584523809523809	20	0.588235294117647	32	0.941176470588235	52	1.52941176470588	22.3055152238641	0.656044565407769	5.93150907765559	0.174456149342811	64.2413378389496	41.9358226150855	1.23340654750251	16.6353615907848	10.7038525131292	0.314819191562624	0.622638409215194	0.0183128943886822	0.0647773279352227	0.267206477732794	0	0	0.0156862754374743	0.768627450980392	0.441666666666666	0.489682539682539	0.755238095238095	0.142857142857144	0.0948412698412708	-0.048015873015873	0.0133893557422969	0.630102040816327	0.0838979557156563	12	0.352941176470588	0	0	0	0	0	0	0	24	18	6	5	0	3	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	na	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	18	3	3	0	0	0	0	0	0	0	0	2	0	0	0	21	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.40863218589905	36.2039551968205	0	1.69277394784757	-1.52046587624142	5.90341098690687	0	0	0	2.21597147866379	0	0	8.91579414317481	0	0	0	9.0009330320637	11.0123282381985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	18	0	1	2	6	0	0	0	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.36215277777778	1.79456018518519	0	1.69277394784757	-1.2301820020168	0.666167940841323	0	0	0	2.21597147866379	0	0	8.91579414317481	0	0	0	9.0009330320637	11.0123282381985	0	0	0	0	0	0	0	0	0	0	0	0	-1.2301820020168	0	0	0	0	2.04213220164609	2.13855314508724	0	1.69277394784757	-0.290283874224621	1.08015957000084	0	0	0	2.21597147866379	0	0	8.91579414317481	0	0	0	9.0009330320637	11.0123282381985	0	0	0	0	0	0	0	0	0	0	0	0	11.0123282381985	13	34	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	4	2	0	0	0	0	0	0	0	0	0	0	0	0	39	7	2	0	0	0	0	0	0	0	0	0	0	0	1	0	39	8	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	5	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	48	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.85798099512757	4.16992500144231	-0.47950679037833	136.7288	137.720798552036	137.720798552036	64.33	64.33	5.27510382457805	27.826720360078	7.0601	49.84501201	7.31837998714764	6.55119460390856	-6.82894552570077	586.730442041813	102.01193985705	42.6833431609212	579.269102990035	240.782419258211	429.22	0.987283190853686	-5.87383825089134	-6.33134863334915	-6.50510382457805	3.68186252748007	na
