S.No,Molecule SMILE,PCE
150,N#CC(=Cc1ccc(s1)c1cnc(c2c1nsn2)c1ccc2c(c1)C1CCCC1N2c1ccc(cc1)C)C(=O)O,2.1
151,CCCCC(CC1(CC(CCCC)CC)c2cc(sc2c2c1cc(s2)c1ccc(s1)C=C(C(=O)O)C#N)c1cnc(c2c1nsn2)c1ccc2c(c1)C1CCCC1N2c1ccc(cc1)C)CC,5.1
152,COc1ccc2c(c1)ccc(c2)N1C2CCCC2c2c1ccc(c2)/C=C/1\SC(=S)N(C1=O)CC(=O)O,5.5
153,COc1ccc(cc1)N1c2ccc(cc2C2C1CCC2)/C=C/1\SC(=S)N(C1=O)CC(=O)O,5.11
154,CCCc1c(/C=C(/C(=O)O)\C#N)sc2c1sc(c2)c1ccc2c(c1)C1CCCC1N2c1ccc2c(c1)C(CCC)(CCC)c1c2cccc1,6.95
155,CCCCCCOc1ccc(cc1)N1C2CCCC2c2c1ccc(c2)c1cc2c(s1)c(c(s2)/C=C(/C(=O)O)\C#N)CCC,5.61
156,CCCc1c(/C=C(/C(=O)O)\C#N)sc2c1sc(c2)c1ccc2c(c1)C1CCCC1N2c1ccc(cc1)OC(C)(C)C,5.89
157,CCCc1c(/C=C(/C(=O)O)\C#N)sc2c1sc(c2)c1ccc2c(c1)C1CCCC1N2c1ccc2c(c1)C(CCC)(CCC)c1c2c2c(c3c1c1ccccc1C3(CCC)CCC)c1c(C2(CCC)CCC)cccc1,7.08
158,N#C/C(=C\c1ccc(cc1)c1ccc(c2c1nsn2)c1ccc2c(c1)C1CCCC1N2c1ccc(cc1)C)/C(=O)O,5.3
159,N#C/C(=C\c1ccc(s1)c1ccc(c2c1nsn2)c1ccc2c(c1)C1CCCC1N2c1ccc(cc1)C)/C(=O)O,5.3
161,N#C/C(=C/c1ccc2c(c1)C1CCCC1N2c1ccc(cc1)C=C(c1ccccc1)c1ccccc1)/C(=O)O,2.6
162,N#C/C(=C/c1ccc(s1)c1ccc2c(c1)C1CCCC1N2c1ccc(cc1)C=C(c1ccccc1)c1ccccc1)/C(=O)O,3.78
163,N#C/C(=C/c1ccc(s1)c1ccc(s1)c1ccc2c(c1)C1CCCC1N2c1ccc(cc1)C=C(c1ccccc1)c1ccccc1)/C(=O)O,3.19
164,N#CC(=Cc1ccc(s1)c1ccc(s1)c1ccc(s1)c1ccc2c(c1)C1CCCC1N2c1ccc(cc1)C=C(c1ccccc1)c1ccccc1)C(=O)O,2.08
165,CCCCCCc1cc(sc1c1ccc2c(c1)C1CCCC1N2c1ccc(cc1)C=C(c1ccccc1)c1ccccc1)/C=C(\C(=O)O)/C#N,3.36
166,OC(=O)CN1C(=S)S/C(=C/c2ccc(s2)c2ccc3c(c2)C2CCCC2N3c2ccc(cc2)C=C(c2ccccc2)c2ccccc2)/C1=O,2.83
167,CCN1C(=S)S/C(=c\2/s/c(=C/c3ccc(s3)c3ccc4c(c3)C3CCCC3N4c3ccc(cc3)C=C(c3ccccc3)c3ccccc3)/c(=O)n2CC(=O)O)/C1=O,2.35
168,CC(c1cc(cc(c1)C(C)(C)C)CN1C(=S)S/C(=c\2/s/c(=C/c3ccc(s3)c3ccc4c(c3)C3CCCC3N4c3ccc(cc3)C=C(c3ccccc3)c3ccccc3)/c(=O)n2CC(=O)O)/C1=O)(C)C,2.45
169,OC(=O)Cn1c(=O)/c(=C\c2ccc(s2)c2ccc(s2)c2ccc3c(c2)C2CCCC2N3c2ccc(cc2)C=C(c2ccccc2)c2ccccc2)/s/c/1=C\1/SC(=S)N(C1=O)Cc1cc(cc(c1)C(C)(C)C)C(C)(C)C,1.71
170,OC(=O)Cn1c(=O)/c(=C\c2ccc(s2)c2ccc(s2)c2ccc(s2)c2ccc3c(c2)C2CCCC2N3c2ccc(cc2)C=C(c2ccccc2)c2ccccc2)/s/c/1=C\1/SC(=S)N(C1=O)Cc1cc(cc(c1)C(C)(C)C)C(C)(C)C,1.36
