S.No,Molecule SMILE,PCE
145,CCCCCCCCc1cc(sc1c1sc2c(c1)C(c1c2sc(c1)/C=C(/C(=O)O)\C#N)(C)C)n1c2ccc(cc2c2c1ccc(c2)C(C)(C)C)C(C)(C)C,3.38
146,CCCCCCn1c2ccc(cc2c2c1cccc2)c1c(/C=C(/C(=O)O)\C#N)sc(c1c1ccc2c(c1)c1ccccc1n2CCCCCC)/C=C(/C(=O)O)\C#N,3.2
147,N#CC(=Cc1ccc(cc1)C#Cc1ccc2c(c1)n(c1ccc(cc1)C(F)(F)F)c1c2ccc(c1)n1c2ccc(cc2c2c1ccc(c2)C(C)(C)C)C(C)(C)C)C(=O)O,2.45
148,N#CC(=Cc1ccc(cc1)C#Cc1ccc2c(c1)n(c1ccc(cc1)C(F)(F)F)c1c2ccc(c1)C#Cc1ccc(cc1)n1c2ccc(cc2c2c1ccc(c2)C(C)(C)C)C(C)(C)C)C(=O)O,2.24
149,N#CC(=Cc1ccc(cc1)C#Cc1ccc(s1)c1ccc(s1)C#Cc1ccc(cc1)n1c2ccc(cc2c2c1ccc(c2)C(C)(C)C)C(C)(C)C)C(=O)O,2.23
150,N#C/C(=C\c1ccc2c(c1)c1c(n2C)ccc2c1c1c3ccccc3n(c1cc2)C)/C(=O)O,2.49
151,CCCCCCn1c2ccc(cc2c2c1ccc(c2)/C=C(/c1ccc(s1)C=C(C(=O)O)C(=O)O)\C#N)/C=C(/c1ccc(s1)C=C(C(=O)O)C(=O)O)\C#N,4.7
152,CCCCn1c2ccc(cc2c2c1ccc(c2)c1ccc(s1)c1ccc(cc1)C(=O)O)c1ccc(s1)c1ccc(cc1)C(=O)O,1.37
153,CCCCn1c2ccc(cc2c2c1ccc(c2)c1ccc(s1)c1ccncc1)c1ccc(s1)c1ccncc1,2.04
154,CCCCn1c2ccc(cc2c2c1ccc(c2)c1ccc(s1)c1ccc(c(c1)O)O)c1ccc(s1)c1ccc(c(c1)O)O,0.07
155,CCCCn1c2ccc(cc2c2c1ccc(c2)c1ccc(s1)c1ccncc1)c1ccc(s1)c1ccc(cc1)C(=O)O,1.51
156,CCCCn1c2ccc(cc2c2c1ccc(c2)c1ccc(s1)c1ccncc1)c1ccc(s1)c1ccc(c(c1)O)O,0.06
157,CCCCn1c2ccc(cc2c2c1ccc(c2)N(c1ccccc1)c1ccccc1)c1ccc(c(c1)O)O,0.31
158,CCCCn1c2ccc(cc2c2c1ccc(c2)N(c1ccccc1)c1ccccc1)c1ccc(s1)c1ccncc1,1.47
159,CCCCn1c2ccc(cc2c2c1ccc(c2)N(c1ccccc1)c1ccccc1)c1ccc(c(c1)O)O.CCCCn1c2ccc(cc2c2c1ccc(c2)N(c1ccccc1)c1ccccc1)c1ccc(s1)c1ccncc1,0.21
160,CCCCn1c2ccc(cc2c2c1ccc(c2)c1ccc(s1)c1ccncc1)c1ccc(s1)c1ccncc1.CCCCn1c2ccc(cc2c2c1ccc(c2)N(c1ccccc1)c1ccccc1)c1ccc(c(c1)O)O,0.34
161,N#C/C(=C/c1ccc(s1)c1scc(n1)c1ccc(cc1)n1c2ccccc2c2c1cccc2)/C(=O)O,2.01
162,N#C/C(=C/c1ccc(s1)c1scc(n1)c1ccc(cc1)c1ccc2c(c1)n(c1ccccc1)c1c2cccc1)/C(=O)O,4.72
163,CCCCn1c2ccccc2c2c1cc(cc2)c1ccc(cc1)c1csc(n1)c1ccc(s1)/C=C(\C(=O)O)/C#N,4.47
164,CCCCCCOc1ccc(cc1)c1ccc2c(c1)c1cc(ccc1n2c1ccc(cc1)c1ccc(s1)c1ccc(s1)C=C(C(=O)O)C#N)c1ccc(cc1)OCCCCCC,5.31
165,CCCCCCOc1ccc(cc1)c1ccc2c(c1)c1cc(ccc1n2c1ccc2c(c1)C(C)(C)c1c2sc(c1)c1ccc(s1)C=C(C(=O)O)C#N)c1ccc(cc1)OCCCCCC,5.41
166,CCCCCCOc1cc(OCCCCCC)ccc1c1ccc2c(c1)c1cc(ccc1n2c1ccc2c(c1)C(C)(C)c1c2sc(c1)c1ccc(s1)C=C(C(=O)O)C#N)c1ccc(cc1OCCCCCC)OCCCCCC,5.88
167,CCCCCCn1c2ccc(cc2c2c1ccc(c2)c1ccc(o1)/C=C(\C(=O)O)/C#N)c1ccc(o1)C=C(C(=O)O)C#N,3.2
168,CCCCCCn1c2ccc(cc2c2c1ccc(c2)c1ccc(s1)/C=C(\C(=O)O)/C#N)c1ccc(s1)C=C(C(=O)O)C#N,3.8
169,CCCCCCn1c2ccc(cc2c2c1ccc(c2)c1ccc(cc1)/C=C(\C(=O)O)/C#N)c1ccc(cc1)C=C(C(=O)O)C#N,3.4
170,CCCCCCn1c2ccc(cc2c2c1cccc2)c1ccc(cc1)C=C(C(=O)O)C#N,3.2
171,CCCCCCn1c2ccc(cc2c2c1cccc2)c1ccc(c(c1)F)C=C(C(=O)O)C#N,4
172,CCCCCCn1c2ccc(cc2c2c1cccc2)c1ccc(cc1F)C=C(C(=O)O)C#N,2.7
173,CCCCCCn1c2ccc(cc2c2c1cccc2)c1ccc(c(c1F)F)C=C(C(=O)O)C#N,3.5
174,CCCCn1c2ccc(cc2c2c1ccc(c2)C=C1SC(=O)NC1=O)C=C1SC(=O)NC1=O,1.44
175,CCCCn1c2ccc(cc2c2c1ccc(c2)C=C1C(=O)NC(=O)NC1=O)C=C1C(=O)NC(=O)NC1=O,0.33
176,CCCCn1c2ccc(cc2c2c1cccc2)C=C1C(=O)NC(=O)NC1=O,1.26
177,CCCCCCn1c2ccc(cc2c2c1cccc2)C=C1C(=O)NC(=O)NC1=O,1.47
178,CCCCCCc1cc(sc1c1ccc(cc1)N(c1ccc2c(c1)c1ccccc1n2c1ccccc1)c1ccc2c(c1)c1ccccc1n2c1ccccc1)c1sc(cc1CCCCCC)/C=C(\C(=O)O)/C#N,7.43
179,CCCCCCc1cc(sc1c1ccc(cc1)N(c1ccc2c(c1)c1ccccc1n2c1ccccc1)c1ccc2c(c1)c1ccccc1n2c1ccccc1)/C=C(\C(=O)O)/C#N,5.31
