,nAcid,apol,naAromAtom,nAromBond,nAtom,nHeavyAtom,nH,nC,nN,nO,nS,nF,nX,ATS0m,ATS1m,ATS2m,ATS3m,ATS4m,ATS5m,ATS6m,ATS7m,ATS8m,ATS0v,ATS1v,ATS2v,ATS3v,ATS4v,ATS5v,ATS6v,ATS7v,ATS8v,ATS0p,ATS1p,ATS2p,ATS3p,ATS4p,ATS5p,ATS6p,ATS7p,ATS8p,ATS0i,ATS1i,ATS2i,ATS3i,ATS4i,ATS5i,ATS6i,ATS7i,ATS8i,AATS0m,AATS1m,AATS2m,AATS3m,AATS4m,AATS5m,AATS6m,AATS7m,AATS8m,AATS0v,AATS1v,AATS2v,AATS3v,AATS4v,AATS5v,AATS6v,AATS7v,AATS8v,AATS0p,AATS1p,AATS2p,AATS3p,AATS4p,AATS5p,AATS6p,AATS7p,AATS8p,AATS0i,AATS1i,AATS2i,AATS3i,AATS4i,AATS5i,AATS6i,AATS7i,AATS8i,ATSC0m,ATSC1m,ATSC2m,ATSC3m,ATSC4m,ATSC5m,ATSC6m,ATSC7m,ATSC8m,ATSC0v,ATSC1v,ATSC2v,ATSC3v,ATSC4v,ATSC5v,ATSC6v,ATSC7v,ATSC8v,ATSC0p,ATSC1p,ATSC2p,ATSC3p,ATSC4p,ATSC5p,ATSC6p,ATSC7p,ATSC8p,ATSC0i,ATSC1i,ATSC2i,ATSC3i,ATSC4i,ATSC5i,ATSC6i,ATSC7i,ATSC8i,AATSC0m,AATSC1m,AATSC2m,AATSC3m,AATSC4m,AATSC5m,AATSC6m,AATSC7m,AATSC8m,AATSC0v,AATSC1v,AATSC2v,AATSC3v,AATSC4v,AATSC5v,AATSC6v,AATSC7v,AATSC8v,AATSC0i,AATSC2i,GATS8m,GATS1s,GATS4s,GATS5s,GATS6s,GATS7s,GATS8s,nBonds,nBonds2,nBondsS,nBondsS2,nBondsS3,nBondsD,nBondsD2,nBondsT,nBondsM,bpol,C1SP1,C2SP1,C1SP2,C2SP2,C3SP2,C1SP3,C2SP3,C3SP3,C4SP3,Sv,Spe,Sare,Sp,Si,ECCEN,fragC,nHBAcc,nHBAcc2,nHBAcc3,nHBAcc_Lipinski,nHBDon,nHBDon_Lipinski,IC0,IC1,IC2,IC3,IC4,IC5,TIC0,TIC1,TIC2,TIC3,TIC4,TIC5,CIC0,CIC1,CIC2,CIC3,CIC4,CIC5,MIC0,MIC1,MIC2,MIC3,MIC4,MIC5,ZMIC0,ZMIC1,ZMIC2,ZMIC3,ZMIC4,ZMIC5,Kier1,Kier2,Kier3,nAtomLC,nAtomP,nAtomLAC,MLogP,MDEC-11,MDEC-12,MDEC-13,MDEC-14,MDEC-22,MDEC-23,MDEC-24,MDEC-33,MDEC-34,MDEN-22,MDEN-23,MPC2,MPC3,MPC4,MPC5,MPC6,MPC7,MPC8,MPC9,MPC10,TPC,piPC1,piPC2,piPC3,piPC4,piPC5,piPC6,piPC7,piPC8,piPC9,piPC10,TpiPC,R_TpiPCTPC,nRotB,nRotBt,LipinskiFailures,topoRadius,topoDiameter,topoShape,GGI1,GGI2,GGI3,GGI4,GGI5,GGI6,GGI7,GGI8,GGI9,GGI10,SpMax_D,SpDiam_D,SpAD_D,SpMAD_D,EE_D,VE1_D,VE3_D,VR1_D,VR2_D,VR3_D,VAdjMat,MWC2,MWC3,MWC4,MWC5,MWC6,MWC7,MWC8,MWC9,MWC10,TWC,SRW2,SRW4,SRW5,SRW6,SRW7,SRW8,SRW9,SRW10,TSRW,MW,AMW,WPATH,WPOL,XLogP,Zagreb
1176,2,99.06582500000005,28,30,76,51,25,38,3,8,2,0.0,0.0,10199.457553000011,10191.674257000002,15410.82312100002,17872.35877500002,18164.753747000024,18467.33532600003,16553.868304000036,14904.033538000023,14965.474835000014,20525.359086160977,25298.33483559493,37141.64170451714,41929.32678211414,45032.159031888,47710.86670913682,46236.85458280408,42009.73546476044,38911.38537301794,142.68915462122487,171.71053510199997,257.8325159073963,293.63370579758435,329.59907402479274,345.4333461547928,327.536050905585,310.86941662996094,286.85649809456453,11773.116921276427,11581.822824571003,19372.29846732118,25513.53389698452,25720.2495803703,28220.95369982593,31650.44285087064,33524.05194468562,29769.69408079504,134.2033888552633,124.28871045121954,115.87085053383473,105.75360221893504,104.39513647701165,95.68567526424886,78.82794430476207,69.00015526851863,78.35327138743463,270.0705142915918,308.51627848286506,279.2604639437379,248.1025253379535,258.80551167751725,247.20656325977623,220.17549801335275,194.4895160405576,203.724530748785,1.877488876595064,2.094030915878049,1.9385903451683932,1.7374775490981322,1.8942475518666249,1.7898100837035895,1.5596954805027856,1.439210262175745,1.501866482170495,154.90943317468987,141.241741763061,145.6563794535427,150.96765619517467,147.81752632396723,146.22255803018615,150.7163945279554,155.20394418835934,155.8622726743196,3458.674737197369,128.97481501073327,208.4814265230254,732.5539700611154,-579.3515330439751,-1987.1535007512143,-531.8894935979898,1608.1081390969546,1583.3541057934574,3582.811448061964,155.87059219175293,191.99010489642387,733.6278808243516,-273.5747442612914,-1925.3605163495936,-1864.937427212801,415.0221375544817,1349.8098264800014,22.319104095822038,1.1576512697949506,4.0738045676853725,2.173168496630047,2.3298139550635537,-18.968180132633083,-10.56103124836309,2.7770340892361904,8.104951819429346,119.09930025737188,-2.6243082625532685,2.303352605260712,11.283414333729576,31.11649614150297,-64.44650817114555,-61.16720489885609,-4.318407802062405,14.88968188862952,45.50887812101801,1.572863597691869,1.5675295227295143,4.334638876101274,-3.3296065117469835,-10.296132128244636,-2.53280711237138,7.444945088411827,8.289812072217055,47.14225589555216,1.900860880387231,1.4435346232813826,4.340993377658885,-1.5722686451798358,-9.975961224609296,-8.880654415299052,1.9213987849744525,7.067067154345557,1.567096056018051,0.0173184406410579,0.8192180416832563,0.6575315777441622,0.5743251658229188,0.63287307048715,0.5499815629150676,0.5164339089839789,1.0313573402257703,57.0,82.0,76.0,46.0,21.0,4.0,4.0,2.0,36.0,44.77017499999999,2,0,2,26,4,4,0,0,0,55.13924058619989,75.96078431372544,76.83600000000003,57.27294910179645,563.5444281437129,1909,699.13,7,11,11,11,2,2,1.6917099113726928,3.781296424336672,4.2068055878582165,4.629249223856037,4.82687488186464,4.790626362099331,128.56995326432465,287.3785282495871,319.71722467722446,351.8229410130588,366.8424910217127,364.08760351954913,4.556217602070893,2.4666310891069143,2.0411219255853696,1.618678289587549,1.421052631578946,1.4573011513442555,18.993156861928117,40.21661803258938,44.09368096516407,46.293315975537176,47.67973232107711,47.24475008389341,157.35681080050074,90.1295584795771,72.18919388208533,63.10449495205475,58.44837805889011,59.61103970735989,39.24284395198523,18.297515622618505,8.86426592797784,7,47,3,4.21,0.0,0.0,0.0,0.0,0.0,55.59585374546022,0.0,22.0608021288304,0.0,0.0,0.0,81.0,114.0,156.0,204.0,238.0,304.0,370.0,408.0,476.0,2459.0,4.394449154672439,5.010635294096256,5.678464666671911,6.306275286948016,6.884550621337543,7.348627748909058,7.9051881139731295,8.430811161800543,8.850197367690697,9.287198687928854,10.265238031626785,11.677841602277349,9.0,11.0,1,11.0,22.0,1.0,8.5,6.222222222222209,4.715277777777775,2.540000000000001,1.6261111111111108,1.552834467120181,1.2552437641723342,0.7327097505668941,0.5887808641975316,0.3663054790327519,460.8445212754661,688.2686613360477,921.6890425509322,18.07233416766534,460.8445212754661,4.163336342344337e-16,-180.61672812144343,9000431.312958488,176479.04535212723,81.66519359485267,6.672425341971496,5.6240175061873385,6.502790045915623,7.40184157874383,8.300776960851454,9.208438564686588,10.115974523661809,11.028206088288718,11.94019772591788,12.855113799200362,190.9773567934536,4.74493212836325,6.084499413075172,3.044522437723423,7.624130585661289,5.53338948872752,9.251002353695071,7.742835955430749,10.924408533488366,11.17260182119285,715.1083067600006,9.40931982578948,11336.0,89.0,6.613999999999998,276.0
175,1,91.401376,24,25,73,41,32,36,2,2,1,0.0,0.0,7125.680056000004,7165.198083000002,10114.692889000004,11148.883605000006,10499.781501000003,10219.078910000006,10339.597284000003,10250.997670000004,9060.019295000004,16762.7956001146,18565.101395543097,25087.6743561522,27025.84366655806,25614.433335625505,25579.24910395677,25132.44653090985,24221.050681197645,23283.99659162669,112.51680799999994,122.90197999999997,167.58308400000013,180.2233600000001,172.66218000000012,170.57046000000008,168.8837600000001,160.4695800000001,152.88028000000003,5465.309323665102,5886.024778286003,8026.844274744505,8715.900105523004,8153.379714185004,8111.215675632002,8011.147754195002,7750.366355118003,7560.538306636005,173.79707453658546,159.22662406666672,165.8146375245902,168.92247886363646,169.3513145322581,164.82385338709688,169.50159481967222,173.74572322033904,158.94770692982462,408.8486731735268,412.5578087898466,411.2733501008557,409.4824797963343,413.1360215423469,412.5685339347867,412.00732017885,410.52628273216345,408.49116827415247,2.744312390243901,2.73115511111111,2.7472636721311496,2.730656969696972,2.784873870967744,2.7511364516129047,2.7685862295081987,2.71982338983051,2.6821101754385968,133.3002274064659,130.80055062857784,131.58761106138533,132.0590925079243,131.50612442233876,130.82605928438713,131.33029105237708,131.36214161216955,132.64102292343867,416.7365676097559,-16.334441059488206,-31.331825541344543,-22.942797981558897,-46.362377922070536,-45.06747965377762,-62.89228254134481,135.81672822010654,1.5415339815588305,125.5643806435345,-1.9030665913119111,29.48248565102761,-25.854020774207967,55.36932312778464,-2.6079345991009437,-3.290146430540696,-68.03132582810784,74.20367543322487,3.603467121951221,0.0100600856632934,0.7725708673408643,-0.6702813182629441,1.0596585960737603,0.0436420107079082,0.0685268673408641,-2.771076590124927,1.2283599524092776,30.744809696512185,-1.1718326578230878,3.0176194632184816,-6.596684356846438,13.18767121797428,-1.6500245560964184,-2.313815984283947,-9.634269485800443,22.9033723016904,10.164306527067216,-0.3629875790997379,-0.5136364842843367,-0.3476181512357408,-0.7477802890656539,-0.7268948331254454,-1.0310210252679477,2.3019784444085856,0.0270444558168215,3.0625458693545,-0.0422903686958202,0.4833194369020919,-0.3917275874879995,0.8930535988352362,-0.0420634612758216,-0.0539368267301753,-1.1530733191204718,1.3018188672495592,0.7498734072320045,0.0494691715281718,0.717047916944793,0.0,0.0,0.0,0.0,0.0,0.0,45.0,45.0,41.0,16.0,16.0,3.0,3.0,1.0,29.0,40.860624,1,0,1,22,6,2,4,0,0,40.13258009362915,42.09411764705882,42.232,40.014371257485024,282.65575449101806,1381,385.05,4,4,4,4,1,1,0.7205446862784923,3.809163139853108,4.68658188256133,4.948896211882389,4.869747126569302,5.046457187492145,29.542332137418185,156.17568873397744,192.14985718501453,202.90474468717795,199.65963218934135,206.90474468717792,4.637007318339592,1.5483888647649755,0.6709701220567537,0.4086557927356944,0.4878048780487818,0.3110948171259391,12.53128022782824,49.88728648145533,60.416311393954,63.56408334580671,62.6142943220497,64.73481505312381,44.052720220628586,73.61815436222352,48.31370819422701,42.748933333408495,45.65237468257988,40.7835370380223,32.39506172839506,16.350443429185702,8.8035360463344,7,34,6,4.87,0.0,2.6433874726141324,1.0755303209842355,0.0,0.0,45.7917137057981,0.0,11.17994753507404,0.0,0.0,0.0,61.0,81.0,106.0,143.0,166.0,210.0,266.0,326.0,364.0,1809.0,4.151039905898646,4.727387818712341,5.344723739362192,5.921913484146867,6.542291829010326,6.92679168143047,7.472038727847954,7.989973499610074,8.510157561816396,8.941894487829531,9.894660623633753,10.958119558457712,10.0,12.0,1,10.0,20.0,1.0,7.0,3.999999999999997,2.125,2.195555555555556,1.319444444444443,0.9673469387755108,0.7326388888888883,0.6067019400352737,0.4162500000000002,0.2971125395367817,335.2776725204361,487.1796758126093,670.5553450408725,16.355008415631033,335.2776725204361,0.325335128296775,-4.603887802181526,568.6479440599954,13.869462050243792,26.00737221210952,6.357552004618084,5.3612921657094255,6.208590026096629,7.079184394609668,7.949091499830517,8.831857935197906,9.71456425210761,10.606213707876396,11.49761891515284,12.395969603050748,165.64438249963175,4.51085950651685,5.814130531825066,0.0,7.321849713788356,0.0,8.928375259853631,0.0,10.591647316585028,10.80608495727828,556.2184495199997,7.619430815342461,6550.0,66.0,13.935,212.0
275,2,116.30220400000006,30,30,85,57,28,42,4,6,5,0.0,0.0,13547.353076,12081.49700800001,20047.312479000026,20952.574111000027,20660.28397000003,22990.74464500005,17103.42364000004,14504.356982000028,14605.457105000016,23913.54225604397,28931.22514795068,43177.18340652153,49845.74423902355,52368.88505516313,55427.12896599188,51592.62521404153,43414.51347942912,39303.87345217135,180.33218533577204,204.8239280320001,316.1148785096985,370.0367551181888,395.4103320032827,409.5123323381892,399.9583167226789,338.9304670516588,295.55531601396063,12997.37421451448,12986.954775421696,21592.18391146188,29347.92190713117,31796.313400421303,31822.5621072022,36275.25562223543,35438.14465670478,29131.182140904253,159.38062442352944,131.320619652174,134.54572133557065,106.90088832142872,96.99663835680764,104.98056915525136,70.67530429752082,63.337803414847286,77.68860162234051,281.3357912475761,314.46983856468125,289.77975440618474,254.3150216276712,245.8633101181368,253.0919130867209,213.1926661737253,189.5830282944503,209.0631566604859,2.1215551215973183,2.2263470438260886,2.1215763658369027,1.887942628154024,1.8563865352266795,1.869919325745156,1.6527203170358633,1.480045707649165,1.5721027447551097,152.91028487664096,141.16255190675756,144.91398598296564,149.7342954445468,149.27846666864465,145.30850277261277,149.89775050510508,154.75172339172394,154.95309649417155,5146.899898776468,116.27214683017274,1353.8398941330083,-303.3333638257438,-1586.2154478280986,-253.55390309467128,-1980.421120940068,603.5773803080989,1870.211013964982,4237.168132492703,162.80148384748816,-292.9839976708578,64.76304163390279,-9.263668560628275,-1673.7868800591436,-2346.694864831249,73.43573221221885,1784.701692404588,31.3763454179177,1.678372217046813,2.809126834656992,3.3008407677417337,-3.322932676569689,-16.942315790966056,-13.36384828230002,-0.8269635358033889,6.571957255927841,141.81354096467757,-10.705701321686252,-25.07552338349652,28.831234553450088,33.15425446130856,-50.40456582100787,-60.00160306686975,-31.26840197626203,31.427758490042628,60.55176351501727,1.2638276829366604,9.086173786127572,-1.5476192031925704,-7.447020881822059,-1.1577803794277226,-8.183558350992016,2.6357090843148425,9.947930925345648,49.84903685285533,1.7695813461683496,-1.966335554837972,0.3304236818056265,-0.0434914016930904,-7.6428624660234865,-9.697086218310949,0.3206800533284666,9.493094108535043,1.668394599584442,-0.1682921032449431,0.6636515040238067,0.641088984605596,0.781259814504242,0.5979214312098903,0.5321935299856445,0.5632050222062269,0.3696285820720611,64.0,92.0,84.0,54.0,26.0,8.0,8.0,0.0,38.0,51.48179599999998,0,0,4,32,2,2,0,0,0,62.84151190718504,84.078431372549,84.83199999999998,67.37856526946112,625.948355688623,2146,904.15,10,10,8,10,2,2,1.748182876689648,3.505735406558193,4.178122196765691,4.842105277915659,5.138802700843583,5.185861524372995,148.59554451862007,297.9875095574464,355.1403867250837,411.578948622831,436.79822957170455,440.79822957170455,4.661208059448055,2.9036555295795097,2.231268739372012,1.567285658222044,1.2705882352941194,1.2235294117647078,21.47346912433218,40.631244596191294,48.284802033398,51.74518311970152,52.82012044249346,53.3848263248464,179.42323071973365,117.55183183530256,82.19560417758953,64.96110677454082,60.37467390299445,58.44937078611671,43.640625,19.586079315527808,9.966796875,4,46,2,4.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.51415209282896,0.0,0.0,0.0,93.0,128.0,178.0,232.0,250.0,316.0,386.0,450.0,528.0,2682.0,4.477336814478207,5.072043922224899,5.621306252831962,6.205315051510599,6.791010766373964,7.062084514295987,7.590378526710749,8.111365517589066,8.540531228446655,8.941690613865855,9.961623049638607,7.903121504474273,10.0,12.0,1,11.0,22.0,1.0,11.5,6.666666666666655,5.715277777777773,3.9966666666666657,1.9038888888888887,1.4630385487528326,0.9999645691609966,0.7410084404132037,0.7412654320987662,0.6221977349250072,556.8314686477268,739.3688446342253,1113.6629372954535,19.53794626834129,556.8314686477268,0.2642393225883159,-7.586130350696327,1101.3001177299575,19.3210546970168,39.924206110609205,6.832890014164742,5.752572638825633,6.6293632534374485,7.535296702444088,8.430545384690566,9.338997404184443,10.24170825969146,11.151051314263803,12.057323186147803,12.967217202235966,205.1040753459212,4.859812404361672,6.2166061010848646,3.044522437723423,7.761744984658913,5.53338948872752,9.395075679994072,7.678326356506885,11.07827353542708,11.317421399459436,844.0612396160005,9.930132230776476,15238.0,100.0,9.103000000000002,314.0
548,2,90.87013400000002,12,12,80,42,38,32,4,6,0,0.0,0.0,6937.044074000004,6778.3477950000015,9020.936776000004,10367.291405000007,10471.005420999998,10110.633171000003,9677.214571000004,8644.004329000003,8507.788188000002,15824.142210651433,16424.875412894915,21069.75504548468,24702.67648485797,24596.32237049982,23842.57552538196,21868.11022446556,19707.651892046342,19297.57243095832,97.94402399999991,100.71101999999996,127.87240799999996,150.01319999999987,149.59078000000002,144.19640399999992,130.43796799999996,118.55090799999996,116.42975999999992,6015.087360935001,5959.46085159,7851.927225115003,9005.911236259999,9100.199386525,8739.847709377502,8335.909986820005,7505.811931120004,7467.389313540003,165.16771604761914,157.63599523255817,161.0881567142858,159.49679084615397,161.09239109230765,160.48624080952385,164.0205859491526,163.09442130188685,163.61131130769235,376.765290729796,381.9738468115097,376.2456258122264,380.04117669012254,378.4049595461511,378.4535797679676,370.6459360078909,371.84248852917625,371.10716213381386,2.3320005714285696,2.342116744186045,2.283435857142856,2.3078953846153825,2.301396615384616,2.288831809523808,2.210813016949152,2.2368095849056595,2.239033846153845,143.21636573654763,138.5921128276744,140.21298616276792,138.55248055784614,140.003067485,138.7277414186905,141.28660994610178,141.61909304000008,143.60364064500007,87.11388647619054,-11.549249487528254,6.550193269841323,-16.6459130702947,10.647578739229084,-11.369978666666608,2.6081507120181118,9.748189351473934,17.167775600907028,233.54294203950505,-39.84469498465967,-7.852546079564096,-40.87445661191876,61.82052043901589,-40.27410510205943,-5.435147889662462,8.50614536107074,99.07255086179237,4.485140571428569,-0.6842096326530646,0.1040959999999984,-0.8298009795918404,0.8928641632653034,-0.6878377142857168,0.0220762448979597,0.348746612244897,1.3904591020408148,58.5556852090476,-11.131534649143918,-7.966937903492012,-8.514933234597397,18.707584193140654,-10.921983992737992,-4.508941682947826,-3.0394928809410318,35.01499368189338,2.074140154195013,-0.268587197384378,0.1169677369614522,-0.2560909703122261,0.1638089036804474,-0.1804758518518509,0.0442059442714934,0.1839281009712063,0.3301495307866736,5.560546239035834,-0.9266208135967364,-0.1402240371350731,-0.6288377940295193,0.9510849298310138,-0.6392715095564989,-0.0921211506722451,0.1604933086994479,1.905241362726776,1.3941829811678,-0.142266748276643,0.7916379212268126,0.0,0.0,0.0,0.0,0.0,0.0,43.0,43.0,37.0,25.0,25.0,4.0,4.0,2.0,18.0,52.56986599999999,2,0,2,12,4,10,2,0,0,39.32064889069815,44.86274509803923,45.312,37.51616766467066,299.5055688622755,1263,127.1,8,10,10,10,2,2,1.0230370655328809,4.201841232302569,4.582793613254951,4.582793613254951,4.773269803731143,4.868507898969238,42.967556752381,176.4773317567079,192.477331756708,192.477331756708,200.477331756708,204.477331756708,4.36928035724588,1.1904761904761916,0.8095238095238093,0.8095238095238093,0.6190476190476177,0.5238095238095228,14.525756944661282,53.76671730774745,58.4335303553665,58.623764384890286,60.81409419441411,62.52818834869983,85.68704796325035,62.31810069863968,53.60708342294896,52.48839561728696,47.97739038884616,45.86529969662367,38.18388318009735,20.918367346938776,12.378496330093236,7,15,4,3.88,0.5952753944880749,9.409616255675456,4.562680784158284,0.0,24.62644628531438,32.04254642726079,0.0,7.648453926955242,0.0,0.0,0.0,56.0,71.0,83.0,97.0,105.0,116.0,122.0,117.0,94.0,946.0,4.060443010546419,4.5217885770490405,5.065754593317335,5.524456426842045,6.014631606389516,6.29156913955832,6.628950354467959,6.933118398439847,7.075174681523985,6.704261156955382,8.579627938672557,5.624867864693446,17.0,23.0,2,9.0,18.0,1.0,8.5,4.888888888888886,2.875,2.106666666666668,1.6111111111111085,1.0938775510204084,0.753472222222222,0.5593348450491307,0.4512500000000003,0.1901846750331596,355.4950426473755,530.1402838362416,710.990085294751,16.928335364160738,355.4950426473755,0.0230220040160873,-15.839480260983322,399.1408751314616,9.503354169796705,25.155120585336235,6.392317422778761,5.293304824724492,6.115892125483034,6.963189985870238,7.806696372521179,8.661293535389994,9.51332968849511,10.37189616041132,11.228371827192978,12.089263510478604,163.04323803056695,4.465908118654584,5.739792912179234,0.0,7.210079628170788,0.0,8.77137018531062,0.0,10.381490352934616,10.60888439864999,574.2791352399998,7.178489190499998,7251.0,65.0,5.066000000000001,198.0
867,1,73.21544599999996,24,24,57,35,22,29,2,3,1,0.0,0.0,6394.152618000011,7195.108257999999,9170.794482,9438.886359000006,9137.470564999998,9579.757081000002,8760.790983999981,6463.492290000004,5116.565911000004,14698.410442314129,18061.838385145536,25435.170905240924,28233.30228180543,28013.327299888195,29968.76481214018,29583.05896471285,23738.86685292941,17645.49141360224,103.41919590667784,126.75459849599991,180.38449272000025,205.99458135503727,207.3387550852823,222.81858285213147,223.72256101358445,187.2126136363194,139.878658010319,8831.388461371076,8399.127989431556,13658.723952204717,19214.481326144523,20422.911176261587,20186.281720876847,22441.9665873344,22276.72674582974,16647.307675437536,112.17811610526336,119.91847096666666,96.53467875789477,74.32193983464572,68.7027862030075,70.96116356296298,59.19453367567555,45.5175513380282,48.26948972641513,257.86684986516013,301.0306397524256,267.7386411077992,222.30946678586955,210.62652105179092,221.9908504602976,199.8855335453571,167.1751186826015,166.46690012832303,1.814371858011892,2.1125766415999987,1.898784133894739,1.6220045775987186,1.5589380081600173,1.6505080211269,1.5116389257674625,1.318398687579714,1.3196099812294246,154.93663967317678,139.98546649052594,143.77604160215492,151.29512855231908,153.55572312978637,149.5280127472359,151.6349093738811,156.87835736499815,157.05007240978807,2376.1628573684184,481.4795064542944,-244.04283189473588,-193.29857517174528,53.90167384210463,39.27343481163405,-1039.716615412745,28.761463047088,791.9231653324088,2924.374091014085,109.28864639139432,-771.5059259685779,-387.8095777689465,25.360991227691727,58.75688133597532,-1320.000449692589,-108.43752303683924,699.3737891070703,15.96079231266192,-1.0485966452272282,-3.405639855572411,-2.543065848348001,1.9372819008668656,-0.9524738772190462,-6.028518779005342,0.7756323373140392,1.721041195052357,86.97635466578609,-4.03805131736978,-24.87252220194141,-14.871884993934138,23.55967427336877,-0.8621188337580532,-26.76153014060621,0.9379902534662254,-2.189188443647403,41.687067673130144,8.024658440904906,-2.5688719146814303,-1.522036024974372,0.405275743173719,0.2909143319380299,-7.025112266302333,0.2025455144161126,7.470973257852913,51.304808614282194,1.821477439856572,-8.121115010195558,-3.0536187225901297,0.1906841445691107,0.4352361580442616,-8.918921957382357,-0.7636445284284454,6.5978659349723605,1.5259009590488788,-0.2618160231783307,0.7776010749679847,0.8045578058268219,0.550451366555119,0.4763993237242547,0.8536894251958429,0.7512137172053929,0.3120202997905041,38.0,60.0,55.0,31.0,9.0,4.0,4.0,1.0,29.0,33.16655399999999,1,0,0,25,3,0,0,0,0,39.80748503969067,55.42352941176465,55.99200000000005,42.27871017964076,422.7525784431138,1094,254.06,5,5,5,5,1,1,1.5215947164299417,2.612504428010251,3.379334969508025,4.266500320916595,4.71008299662088,4.6835957158432135,86.73089883650668,148.91275239658432,192.62209326195745,243.19051829224597,268.47473080739013,266.9649558030632,4.311295297734801,3.220385586154491,2.453555044656717,1.566389693248147,1.1228070175438625,1.1492942983215286,15.708715535038014,27.93121953173801,34.737059980139854,39.35003476366444,41.48542629938563,40.39619823054486,107.34460903663204,87.86650220854658,65.6768733948601,49.32056814690438,42.84376890562511,46.26381138090103,28.01939058171745,13.693047337278106,8.240473372781064,8,35,3,3.99,0.0,0.0,0.0,0.0,0.0,31.74770467147179,0.0,3.921429093462379,0.0,0.0,0.0,52.0,65.0,81.0,102.0,100.0,116.0,134.0,132.0,128.0,983.0,4.04305126783455,4.634728988229636,5.1647859739235145,5.700443573390687,6.256709274440827,6.445521387000762,6.914482599731564,7.408341155017935,7.769325798656059,7.991956939861937,9.18929706911026,9.960087105798577,7.0,8.0,1,9.0,18.0,1.0,7.0,3.555555555555553,2.125,1.666666666666668,0.7291666666666661,0.641632653061225,0.5868055555555556,0.2050894431846812,0.1912500000000001,0.2064075094378123,268.7390390981348,419.9951001978005,537.4780781962698,15.356516519893429,268.7390390981348,0.2158591142832446,-5.365952664776797,411.36949618071714,11.753414176591916,21.0682213983269,6.129283016944966,5.198497031265826,6.028278520230698,6.894670039433482,7.742835955430749,8.612321536507814,9.46815584482167,10.338867386592495,11.198584514761762,12.069960783499296,150.55217161254382,4.343805421853684,5.652489180268651,0.0,7.1569563646156364,0.0,8.74209519574531,0.0,10.367127224695365,10.589962523328008,478.1351135640005,8.388335325684219,4550.0,53.0,10.563999999999997,180.0
